client_id,servicio_id,nombre_servicio,regdate,meses_activo,domainstatus,paymentmethod,billingcycle,total,state
49,63,CLOUD PLUS,2017-12-12,12.0,Suspended,qr,Annually,299.0,La Paz
49,442,SHARED TURBO L,2020-10-16,49.0,Active,banktransfer,Annually,299.0,La Paz
49,628,CLOUD X1,2022-07-08,1.0,Pending,banktransfer,Annually,279.0,La Paz
50,65,Streaming Basic,2017-12-13,1.0,Pending,walletbo,Annually,299.0,La Paz
51,67,CLOUD PLUS,2017-12-14,12.0,Suspended,qr,Quarterly,99.0,La Paz
51,320,CLOUD X3,2018-12-27,73.0,Active,qr,Triennially,620.0,La Paz
51,320,CLOUD X3,2018-12-27,73.0,Active,qr,Triennially,620.0,La Paz
51,320,CLOUD X3,2018-12-27,73.0,Active,qr,Triennially,620.0,La Paz
51,320,CLOUD X3,2018-12-27,73.0,Active,qr,Triennially,620.0,La Paz
51,320,CLOUD X3,2018-12-27,73.0,Active,qr,Triennially,620.0,La Paz
51,320,CLOUD X3,2018-12-27,73.0,Active,qr,Triennially,620.0,La Paz
51,321,CLOUD X3,2018-12-28,68.0,Active,banktransfer,Annually,549.0,La Paz
51,427,SHARED TURBO XXL,2020-09-03,24.0,Suspended,qr,Biennially,620.0,La Paz
57,70,Jupiter - Shared x1,2017-12-18,73.0,Active,walletbo,Annually,299.0,La Paz
57,730,SHARED TURBO L,2023-01-27,12.0,Active,banktransfer,Annually,359.0,La Paz
59,101,CLOUD PLUS,2018-01-29,1.0,Pending,walletbo,Annually,299.0,La Paz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
62,160,CLOUD X2,2017-12-20,73.0,Active,paypal,Annually,299.0,Santa Cruz
63,75,Wordpress en Shared Hosting,2017-12-24,1.0,Pending,qr,Annually,99.0,La Paz
63,85,#Hola2018,2018-01-05,24.0,Suspended,paypal,Annually,99.0,La Paz
63,118,Desarrollo Web PLUS,2018-02-06,12.0,Pending,banktransfer,Annually,249.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,175,CLOUD PLUS,2018-03-22,73.0,Pending,banktransfer,Annually,99.0,La Paz
63,536,AUDIO PRO,2021-11-11,12.0,Suspended,banktransfer,Annually,499.0,La Paz
63,536,AUDIO PRO,2021-11-11,12.0,Suspended,banktransfer,Annually,499.0,La Paz
63,536,AUDIO PRO,2021-11-11,12.0,Suspended,banktransfer,Annually,499.0,La Paz
63,536,AUDIO PRO,2021-11-11,12.0,Suspended,banktransfer,Annually,499.0,La Paz
63,536,AUDIO PRO,2021-11-11,12.0,Suspended,banktransfer,Annually,499.0,La Paz
64,77,CLOUD PLUS,2017-12-26,12.0,Terminated,qr,Annually,299.0,La Paz
64,77,CLOUD PLUS,2017-12-26,12.0,Terminated,qr,Annually,299.0,La Paz
64,77,CLOUD PLUS,2017-12-26,12.0,Terminated,qr,Annually,299.0,La Paz
64,77,CLOUD PLUS,2017-12-26,12.0,Terminated,qr,Annually,299.0,La Paz
64,77,CLOUD PLUS,2017-12-26,12.0,Terminated,qr,Annually,299.0,La Paz
65,78,CLOUD BASIC,2017-12-27,1.0,Pending,banktransfer,Annually,199.0,Potosí
65,78,CLOUD BASIC,2017-12-27,1.0,Pending,banktransfer,Annually,199.0,Potosí
65,78,CLOUD BASIC,2017-12-27,1.0,Pending,banktransfer,Annually,199.0,Potosí
65,78,CLOUD BASIC,2017-12-27,1.0,Pending,banktransfer,Annually,199.0,Potosí
65,78,CLOUD BASIC,2017-12-27,1.0,Pending,banktransfer,Annually,199.0,Potosí
65,78,CLOUD BASIC,2017-12-27,1.0,Pending,banktransfer,Annually,199.0,Potosí
65,78,CLOUD BASIC,2017-12-27,1.0,Pending,banktransfer,Annually,199.0,Potosí
65,78,CLOUD BASIC,2017-12-27,1.0,Pending,banktransfer,Annually,199.0,Potosí
65,78,CLOUD BASIC,2017-12-27,1.0,Pending,banktransfer,Annually,199.0,Potosí
66,79,CLOUD PLUS,2017-12-27,1.0,Pending,banktransfer,Annually,299.0,Beni
66,79,CLOUD PLUS,2017-12-27,1.0,Pending,banktransfer,Annually,299.0,Beni
66,79,CLOUD PLUS,2017-12-27,1.0,Pending,banktransfer,Annually,299.0,Beni
66,79,CLOUD PLUS,2017-12-27,1.0,Pending,banktransfer,Annually,299.0,Beni
66,79,CLOUD PLUS,2017-12-27,1.0,Pending,banktransfer,Annually,299.0,Beni
66,79,CLOUD PLUS,2017-12-27,1.0,Pending,banktransfer,Annually,299.0,Beni
66,79,CLOUD PLUS,2017-12-27,1.0,Pending,banktransfer,Annually,299.0,Beni
66,79,CLOUD PLUS,2017-12-27,1.0,Pending,banktransfer,Annually,299.0,Beni
68,508,CLOUD X3,2021-08-20,30.0,Active,banktransfer,Quarterly,99.0,Cochabamba
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
69,82,SHARED TURBO L,2018-01-02,73.0,Active,banktransfer,Annually,509.0,Tarija
72,83,#Hola2018,2018-01-03,12.0,Terminated,banktransfer,Quarterly,99.0,La Paz
72,105,#Hola2018,2018-01-31,12.0,Suspended,banktransfer,Annually,99.0,La Paz
72,105,#Hola2018,2018-01-31,12.0,Suspended,banktransfer,Annually,99.0,La Paz
72,105,#Hola2018,2018-01-31,12.0,Suspended,banktransfer,Annually,99.0,La Paz
74,84,CLOUD X2,2018-01-04,73.0,Active,qr,Annually,460.0,Cochabamba
75,90,SHARED TURBO XXL,2018-01-15,1.0,Pending,banktransfer,Annually,549.0,Chuquisaca
75,91,Streaming Plus,2018-01-15,1.0,Pending,banktransfer,Annually,349.0,Chuquisaca
76,86,Streaming Basic,2018-01-08,12.0,Pending,qr,Quarterly,99.0,Pando
76,123,Streaming Basic,2018-02-08,12.0,Pending,qr,Quarterly,99.0,Pando
77,87,CLOUD PLUS,2018-01-09,12.0,Terminated,qr,Annually,299.0,Santa Cruz
77,87,CLOUD PLUS,2018-01-09,12.0,Terminated,qr,Annually,299.0,Santa Cruz
77,87,CLOUD PLUS,2018-01-09,12.0,Terminated,qr,Annually,299.0,Santa Cruz
77,87,CLOUD PLUS,2018-01-09,12.0,Terminated,qr,Annually,299.0,Santa Cruz
77,87,CLOUD PLUS,2018-01-09,12.0,Terminated,qr,Annually,299.0,Santa Cruz
77,87,CLOUD PLUS,2018-01-09,12.0,Terminated,qr,Annually,299.0,Santa Cruz
77,111,Jupiter - Shared x1,2019-01-09,37.0,Terminated,qr,Annually,299.0,Santa Cruz
77,111,Jupiter - Shared x1,2019-01-09,37.0,Terminated,qr,Annually,299.0,Santa Cruz
77,111,Jupiter - Shared x1,2019-01-09,37.0,Terminated,qr,Annually,299.0,Santa Cruz
77,111,Jupiter - Shared x1,2019-01-09,37.0,Terminated,qr,Annually,299.0,Santa Cruz
77,111,Jupiter - Shared x1,2019-01-09,37.0,Terminated,qr,Annually,299.0,Santa Cruz
77,111,Jupiter - Shared x1,2019-01-09,37.0,Terminated,qr,Annually,299.0,Santa Cruz
77,111,Jupiter - Shared x1,2019-01-09,37.0,Terminated,qr,Annually,299.0,Santa Cruz
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
78,88,Jupiter VIP - Shared Hosting PRO,2018-01-12,73.0,Active,banktransfer,Annually,620.0,Tarija
79,89,Cloud Plus,2018-01-12,73.0,Active,qr,Annually,481.0,Cochabamba
80,92,Desarrollo Web BASIC,2018-01-16,1.0,Pending,banktransfer,Annually,418.0,La Paz
80,92,Desarrollo Web BASIC,2018-01-16,1.0,Pending,banktransfer,Annually,418.0,La Paz
80,92,Desarrollo Web BASIC,2018-01-16,1.0,Pending,banktransfer,Annually,418.0,La Paz
80,92,Desarrollo Web BASIC,2018-01-16,1.0,Pending,banktransfer,Annually,418.0,La Paz
80,92,Desarrollo Web BASIC,2018-01-16,1.0,Pending,banktransfer,Annually,418.0,La Paz
80,92,Desarrollo Web BASIC,2018-01-16,1.0,Pending,banktransfer,Annually,418.0,La Paz
80,92,Desarrollo Web BASIC,2018-01-16,1.0,Pending,banktransfer,Annually,418.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
81,93,Streaming Basic,2018-01-19,1.0,Pending,qr,Annually,299.0,La Paz
82,94,CLOUD PLUS,2018-01-23,1.0,Cancelled,qr,Annually,299.0,Santa Cruz
82,162,CLOUD PLUS,2018-03-17,12.0,Terminated,banktransfer,Annually,264.0,Santa Cruz
82,220,CLOUD PLUS,2018-06-08,1.0,Pending,paypal,Annually,299.0,Santa Cruz
82,253,CLOUD PLUS,2018-07-17,12.0,Terminated,banktransfer,Annually,299.0,Santa Cruz
82,254,CLOUD PLUS,2018-07-17,1.0,Pending,paypal,Annually,299.0,Santa Cruz
82,254,CLOUD PLUS,2018-07-17,1.0,Pending,paypal,Annually,299.0,Santa Cruz
82,255,CLOUD PLUS,2018-07-17,12.0,Cancelled,paypal,Annually,299.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,256,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,258,CLOUD PLUS,2018-07-17,1.0,Pending,banktransfer,Annually,299.0,Santa Cruz
82,259,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,paypal,Annually,199.0,Santa Cruz
82,260,Hosting Plus - Promoción 16 de Julio,2018-07-17,1.0,Pending,banktransfer,Monthly,199.0,Santa Cruz
82,284,Hosting Plus - Promoción 16 de Julio,2018-09-06,1.0,Pending,paypal,Monthly,199.0,Santa Cruz
82,284,Hosting Plus - Promoción 16 de Julio,2018-09-06,1.0,Pending,paypal,Monthly,199.0,Santa Cruz
82,284,Hosting Plus - Promoción 16 de Julio,2018-09-06,1.0,Pending,paypal,Monthly,199.0,Santa Cruz
82,284,Hosting Plus - Promoción 16 de Julio,2018-09-06,1.0,Pending,paypal,Monthly,199.0,Santa Cruz
82,297,CLOUD PLUS,2018-09-21,12.0,Terminated,walletbo,Annually,299.0,Santa Cruz
82,347,Hosting Plus - Promoción 16 de Julio,2019-04-10,1.0,Cancelled,banktransfer,Monthly,199.0,Santa Cruz
82,364,CLOUD BASIC,2019-05-17,1.0,Terminated,qr,Monthly,199.0,Santa Cruz
82,364,CLOUD BASIC,2019-05-17,1.0,Terminated,qr,Monthly,199.0,Santa Cruz
82,364,CLOUD BASIC,2019-05-17,1.0,Terminated,qr,Monthly,199.0,Santa Cruz
82,366,CLOUD PLUS,2019-06-04,12.0,Suspended,banktransfer,Annually,299.0,Santa Cruz
82,397,CLOUD PLUS,2020-01-29,1.0,Pending,paypal,Annually,299.0,Santa Cruz
82,398,CLOUD PLUS,2020-01-29,1.0,Pending,walletbo,Annually,299.0,Santa Cruz
82,399,CLOUD PLUS,2020-01-29,1.0,Pending,banktransfer,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
85,99,CLOUD PLUS,2018-01-27,1.0,Pending,qr,Annually,299.0,Santa Cruz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
86,100,CLOUD PLUS,2018-01-27,1.0,Pending,banktransfer,Annually,299.0,La Paz
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
87,104,Jupiter - Shared x1,2018-01-29,49.0,Suspended,banktransfer,Annually,299.0,Cochabamba
88,107,Jupiter - Shared x1,2018-01-31,73.0,Active,qr,Annually,299.0,La Paz
88,107,Jupiter - Shared x1,2018-01-31,73.0,Active,qr,Annually,299.0,La Paz
88,107,Jupiter - Shared x1,2018-01-31,73.0,Active,qr,Annually,299.0,La Paz
88,107,Jupiter - Shared x1,2018-01-31,73.0,Active,qr,Annually,299.0,La Paz
88,107,Jupiter - Shared x1,2018-01-31,73.0,Active,qr,Annually,299.0,La Paz
88,107,Jupiter - Shared x1,2018-01-31,73.0,Active,qr,Annually,299.0,La Paz
88,107,Jupiter - Shared x1,2018-01-31,73.0,Active,qr,Annually,299.0,La Paz
88,107,Jupiter - Shared x1,2018-01-31,73.0,Active,qr,Annually,299.0,La Paz
88,514,AUDIO PLUS,2021-09-13,12.0,Terminated,banktransfer,Monthly,199.0,La Paz
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
89,109,Streaming Basic,2018-01-31,1.0,Pending,paypal,Annually,239.0,Beni
92,120,SHARED TURBO XL,2018-02-06,73.0,Active,paypal,Monthly,599.0,La Paz
92,120,SHARED TURBO XL,2018-02-06,73.0,Active,paypal,Monthly,599.0,La Paz
93,217,CORREO XXL,2018-06-05,73.0,Active,banktransfer,Annually,99.0,La Paz
93,553,Privado XL,2021-12-22,24.0,Active,qr,Biennially,620.0,La Paz
94,117,CLOUD PLUS,2018-02-06,1.0,Pending,qr,Monthly,99.0,Santa Cruz
94,117,CLOUD PLUS,2018-02-06,1.0,Pending,qr,Monthly,99.0,Santa Cruz
94,117,CLOUD PLUS,2018-02-06,1.0,Pending,qr,Monthly,99.0,Santa Cruz
94,117,CLOUD PLUS,2018-02-06,1.0,Pending,qr,Monthly,99.0,Santa Cruz
94,117,CLOUD PLUS,2018-02-06,1.0,Pending,qr,Monthly,99.0,Santa Cruz
94,117,CLOUD PLUS,2018-02-06,1.0,Pending,qr,Monthly,99.0,Santa Cruz
94,117,CLOUD PLUS,2018-02-06,1.0,Pending,qr,Monthly,99.0,Santa Cruz
94,117,CLOUD PLUS,2018-02-06,1.0,Pending,qr,Monthly,99.0,Santa Cruz
95,121,MOODLE XL,2018-02-07,49.0,Terminated,banktransfer,Annually,499.0,La Paz
95,121,MOODLE XL,2018-02-07,49.0,Terminated,banktransfer,Annually,499.0,La Paz
95,121,MOODLE XL,2018-02-07,49.0,Terminated,banktransfer,Annually,499.0,La Paz
95,121,MOODLE XL,2018-02-07,49.0,Terminated,banktransfer,Annually,499.0,La Paz
95,121,MOODLE XL,2018-02-07,49.0,Terminated,banktransfer,Annually,499.0,La Paz
95,121,MOODLE XL,2018-02-07,49.0,Terminated,banktransfer,Annually,499.0,La Paz
95,121,MOODLE XL,2018-02-07,49.0,Terminated,banktransfer,Annually,499.0,La Paz
95,121,MOODLE XL,2018-02-07,49.0,Terminated,banktransfer,Annually,499.0,La Paz
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
96,122,CLOUD PLUS,2018-02-07,1.0,Pending,walletbo,Annually,299.0,Cochabamba
